time,theta,omega
5.599999999999988,0.042930375048308836,1.2067189667039677
5.649999999999988,0.10326632338350722,1.1856830829302965
5.699999999999988,0.16255047753002205,1.135082584472378
5.749999999999988,0.21930460675364094,1.055432850482667
5.799999999999987,0.2720762492777743,0.947973593173383
5.849999999999987,0.31947492893644347,0.8146562310272736
5.899999999999987,0.3602077404878071,0.6581135158484163
5.949999999999987,0.39311341628022795,0.48161172300939076
5.999999999999987,0.4171940024306975,0.28898614903207903
6.0499999999999865,0.43164330988230143,0.08456108784103725
6.099999999999986,0.4358713642743533,-0.12694413400129048
6.149999999999986,0.4295241575742888,-0.34052110249572365
6.199999999999986,0.41249810244950263,-0.5509879397071252
6.249999999999986,0.3849487054641464,-0.7531120099073816
6.299999999999986,0.3472931049687773,-0.9417368755848133
6.349999999999985,0.30020626118953664,-1.1119104970195142
6.399999999999985,0.24461073633856092,-1.2590115650023872
6.449999999999985,0.18166015808844155,-1.378870825808282
6.499999999999985,0.11271661679802744,-1.4678843032716185
6.549999999999985,0.039322401634446516,-1.5231154455026519
6.5999999999999845,-0.03683337064068608,-1.5423834223035306
6.649999999999984,-0.11395254175586261,-1.5243350706895944
6.699999999999984,-0.19016929529034232,-1.4684983252292216
6.749999999999984,-0.2635942115518034,-1.3753153705369539
6.799999999999984,-0.3323599800786511,-1.24615420687657
6.849999999999984,-0.3946676904224796,-1.083297816638031
6.8999999999999835,-0.4488325812543812,-0.8899106483310159
6.949999999999983,-0.493328113670932,-0.669982683516369
6.999999999999983,-0.5268272478467504,-0.42825190781761235
7.049999999999983,-0.548239843237631,-0.17010655637270466
7.099999999999983,-0.5567451710562662,0.09853096681373458
7.149999999999983,-0.5518186227155795,0.37133610063130507
7.199999999999982,-0.5332518176840142,0.6417272257619391
7.249999999999982,-0.5011654563959173,0.9030206164271061
7.299999999999982,-0.45601442557456195,1.1485916900611055
7.349999999999982,-0.39858484107150666,1.372038758592641
7.399999999999982,-0.3299829031418746,1.5673453307176792
7.4499999999999815,-0.2516156366059906,1.7290369532571979
7.499999999999981,-0.16516378894313072,1.8523286151941334
7.549999999999981,-0.07254735818342405,1.9332588717762675
7.599999999999981,0.024115585405389342,1.9688070772861452
7.649999999999981,0.12255593926969661,1.9569904404375045
7.699999999999981,0.22040546129157185,1.8969380301953531
7.7499999999999805,0.3152523628013395,1.788939354162483
7.79999999999998,0.40469933050946366,1.6344656963898265
7.84999999999998,0.486422615328955,1.4361630244401893
