time,x,y
0.22000000000000006,8.163814530168535,2.8915886603132144
0.23000000000000007,8.506903314663445,3.0083122619907425
0.24000000000000007,8.847809524655354,3.1238032403737193
0.25000000000000006,9.186560840905914,3.2380669027896762
0.26000000000000006,9.52318441980438,3.3511084777337885
0.2700000000000001,9.857706906549598,3.4629331159240118
0.2800000000000001,10.190154447919857,3.5735458913344793
0.2900000000000001,10.520552704645986,3.682951802207641
0.3000000000000001,10.848926863402404,3.791155772045604
0.3100000000000001,11.17530164843021,3.898162650581134
0.3200000000000001,11.499701332805792,4.003977214728749
0.3300000000000001,11.822149749367865,4.108604169516343
0.34000000000000014,12.142670301315306,4.212048148997747
0.35000000000000014,12.461285972487605,4.314313717146641
0.36000000000000015,12.778019337339313,4.4154053687322055
0.37000000000000016,13.092892570619329,4.515327530176901
0.38000000000000017,13.405927456765491,4.614084560396743
0.3900000000000002,13.71714539902444,4.711680751624449
0.4000000000000002,14.026567428306366,4.808120330215794
0.4100000000000002,14.33421421178384,4.903407457439533
0.4200000000000002,14.640106061243554,4.997546230251224
0.4300000000000002,14.944262941199467,5.090540682051273
0.4400000000000002,15.246704476775477,5.182394783427522
0.45000000000000023,15.547449961365453,5.273112442882695
0.46000000000000024,15.846518364078133,5.362697507546992
0.47000000000000025,16.1439283369741,5.451153763876137
0.48000000000000026,16.439698222101782,5.538484938335165
0.49000000000000027,16.733846058339136,5.62469469806821
0.5000000000000002,17.026389588047415,5.709786651554592
0.5100000000000002,17.317346263543218,5.793764349251444
0.5200000000000002,17.606733253394708,5.876631284223152
0.5300000000000002,17.894567448547733,5.9583908927578495
0.5400000000000003,18.180865468287333,6.039046554971213
0.5500000000000003,18.465643666039913,6.118601595397802
0.5600000000000003,18.748918135021174,6.197059283570168
0.5700000000000003,19.0307047137347,6.274422834585956
0.5800000000000003,19.31101899132591,6.350695409663236
0.5900000000000003,19.58987631279594,6.42588011668425
0.6000000000000003,19.867291784079814,6.499980010727812
0.6100000000000003,20.14328027699313,6.572998094590545
0.6200000000000003,20.41785643405134,6.64493731929716
0.6300000000000003,20.69103467316553,6.715800584599968
0.6400000000000003,20.96282919221848,6.785590739467819
0.6500000000000004,21.23325397352467,6.854310582564639
0.6600000000000004,21.502322788177736,6.921962862717754
0.6700000000000004,21.770049200288764,6.9885502793761685
0.6800000000000004,22.036446571118706,7.0540754830589725
0.6900000000000004,22.301528063108087,7.118541075794035
0.7000000000000004,22.565306643807034,7.1819496115471475
0.7100000000000004,22.827795089708587,7.24430359664178
0.7200000000000004,23.089005989988134,7.3056054901695875
0.7300000000000004,23.348951750151716,7.3658577043918285
0.7400000000000004,23.60764459559586,7.425062605131831
0.7500000000000004,23.8650965750815,7.483222512158651
0.7600000000000005,24.121319564124448,7.5403396995620575
0.7700000000000005,24.376325268304875,7.596416396118977
0.7800000000000005,24.630125226498006,7.651454785651531
0.7900000000000005,24.88273081402838,7.705457007376781
0.8000000000000005,25.13415324574977,7.758425156248323
0.8100000000000005,25.38440357905287,7.810361283289827
0.8200000000000005,25.633492716802795,7.861267395920657
0.8300000000000005,25.881431410208336,7.911145458273674
0.8400000000000005,26.12823026162484,7.959997391505336
0.8500000000000005,26.373899727292613,8.007825074098195
0.8600000000000005,26.61845012001256,8.0546303421559
