AltQuantity,CIFValue,FOBValue,GrossWeight,IsLeaf,NetWeight,TradeQuantity,TradeValue,aggrLevel,cmdCode,cmdDescE,cstCode,cstDesc,estCode,motCode,motDesc,period,periodDesc,pfCode,pt3ISO,pt3ISO2,ptCode,ptCode2,ptTitle,ptTitle2,qtAltCode,qtAltDesc,qtCode,qtDesc,rgCode,rgDesc,rt3ISO,rtCode,rtTitle,yr
,,,,0,55746.0,,16329084,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,ARE,784,b'United Arab Emirates',2013
,,,,0,323.0,,125297,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,TUN,788,b'Tunisia',2013
,,,,0,54.0,,7710,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,TUR,792,b'Turkey',2013
,,,,0,347.0,,4579,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,TUR,792,b'Turkey',2013
,,,,0,5420.0,,248145,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,TUR,792,b'Turkey',2013
,,,,0,744.0,,64592,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,GBR,826,b'United Kingdom',2013
,,,,0,523.0,,11890,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,GBR,826,b'United Kingdom',2013
,,,,0,,,5217143,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,USA,842,b'USA',2013
,,,,0,,,312372,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,ALB,,8,,b'Albania',,,,1,No Quantity,1,Import,USA,842,b'USA',2013
,,,,0,,,6301,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,USA,842,b'USA',2013
,,,,0,,,740185,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,USA,842,b'USA',2013
,,,,0,1.0,,4245,4,8542,Electronic integrated circuits.,,,0,,,2013,2013,H3,DZA,,12,,b'Algeria',,,,1,No Quantity,1,Import,AGO,24,b'Angola',2013
,,,,0,5.0,,262,4,8542,Electronic integrated circuits.,,,0,,,2013,2013,H3,AFG,,4,,b'Afghanistan',,,,1,No Quantity,1,Import,NCL,540,b'New Caledonia',2013
,,,,0,522.0,,474544,4,8542,Electronic integrated circuits.,,,0,,,2013,2013,H3,ASM,,16,,b'American Samoa',,,,1,No Quantity,1,Import,UKR,804,b'Ukraine',2013
,,,,0,181.0,,25215,4,8542,Electronic integrated circuits and microassemblies.,,,0,,,2013,2013,H2,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,PHL,608,b'Philippines',2013
,,,,0,1015.0,,152114,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,1,Import,DZA,12,b'Algeria',2013
,,,,0,80.0,,36939,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,1,Import,AZE,31,b'Azerbaijan',2013
,,,,0,363.0,,730362,4,8542,Electronic integrated circuits,,,4,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,1,Import,AUS,36,b'Australia',2013
,,,,0,18.0,,28917,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,2,Export,AUS,36,b'Australia',2013
,,,,0,27518.0,0.0,16231175,4,8542,Electronic integrated circuits,,,2,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,1,Import,AUT,40,b'Austria',2013
,,,,0,2437.0,0.0,701688,4,8542,Electronic integrated circuits,,,2,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,2,Export,AUT,40,b'Austria',2013
,,,,0,24.0,0.0,49398,4,8542,Electronic integrated circuits,,,2,,,2013,2013,H4,BMU,,60,,b'Bermuda',,,,1,No Quantity,1,Import,AUT,40,b'Austria',2013
,,,,0,0.0,0.0,37,4,8542,Electronic integrated circuits,,,6,,,2013,2013,H4,BTN,,64,,b'Bhutan',,,,1,No Quantity,2,Export,AUT,40,b'Austria',2013
,,,,0,,,10328,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,1,Import,BGD,50,b'Bangladesh',2013
,,,,0,72.0,,10810,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,ARM,,51,,b'Armenia',,,,1,No Quantity,2,Export,BEL,56,b'Belgium',2013
,,,,0,18.0,,7437,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BRB,,52,,b'Barbados',,,,1,No Quantity,2,Export,BEL,56,b'Belgium',2013
,,,,0,2.0,,29171,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BMU,,60,,b'Bermuda',,,,1,No Quantity,1,Import,BEL,56,b'Belgium',2013
,,,,0,4.0,6.0,1037,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,5,Number of items,1,Import,BOL,68,b'Bolivia (Plurinational State of)',2013
,,,,0,32.0,,619,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,1,Import,BIH,70,b'Bosnia Herzegovina',2013
,,,,0,839.0,,229963,4,8542,Electronic integrated circuits,,,4,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,1,Import,BRA,76,b'Brazil',2013
,,,,0,6.0,,13845,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,2,Export,BRA,76,b'Brazil',2013
,,,,0,,,400,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,1,Import,BRN,96,b'Brunei Darussalam',2013
,,,,0,90.0,,3190,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,ARM,,51,,b'Armenia',,,,1,No Quantity,2,Export,BGR,100,b'Bulgaria',2013
,,,,0,39168.0,,5058864,4,8542,Electronic integrated circuits,,,4,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,1,Import,BGR,100,b'Bulgaria',2013
,,,,0,27113.0,,2047036,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,2,Export,BGR,100,b'Bulgaria',2013
,,,,0,14.0,,35600,4,8542,Electronic integrated circuits,,,4,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,1,Import,BLR,112,b'Belarus',2013
,,,,0,283.0,,557,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,1,Import,CMR,120,b'Cameroon',2013
,,,,0,,,5206,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BRB,,52,,b'Barbados',,,,1,No Quantity,2,Export,CAN,124,b'Canada',2013
,,,,0,,,598106,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,1,Import,CAN,124,b'Canada',2013
,,,,0,,,216605,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,2,Export,CAN,124,b'Canada',2013
,,,,0,,,7134,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BMU,,60,,b'Bermuda',,,,1,No Quantity,2,Export,CAN,124,b'Canada',2013
,,,,0,2.0,,422,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,1,Import,CPV,132,b'Cabo Verde',2013
,,,,0,,,2826,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,1,Import,LKA,144,b'Sri Lanka',2013
,,,,0,,,41961,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,1,Import,CHL,152,b'Chile',2013
,,,,0,8.0,,3602,4,8542,Electronic integrated circuits,,,4,,,2013,2013,H4,ARM,,51,,b'Armenia',,,,1,No Quantity,1,Import,CHN,156,b'China',2013
,,,,0,2.0,,9797,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,ARM,,51,,b'Armenia',,,,1,No Quantity,2,Export,CHN,156,b'China',2013
,,,,0,47.0,,9652,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BRB,,52,,b'Barbados',,,,1,No Quantity,1,Import,CHN,156,b'China',2013
,,,,0,2906.0,,9353546,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,1,Import,CHN,156,b'China',2013
,,,,0,1841.0,,3395081,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,2,Export,CHN,156,b'China',2013
,,,,0,1.0,,334,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BMU,,60,,b'Bermuda',,,,1,No Quantity,2,Export,CHN,156,b'China',2013
,,,,0,0.0,,617,4,8542,Electronic integrated circuits,,,4,,,2013,2013,H4,BTN,,64,,b'Bhutan',,,,1,No Quantity,1,Import,CHN,156,b'China',2013
,,,,0,977.0,,142336,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,1,Import,COL,170,b'Colombia',2013
,,,,0,24.0,,18261,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,2,Export,COL,170,b'Colombia',2013
,,,,0,5.0,,594,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BRB,,52,,b'Barbados',,,,1,No Quantity,2,Export,CRI,188,b'Costa Rica',2013
,,,,0,266.0,,58532,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,1,Import,CRI,188,b'Costa Rica',2013
,,,,0,81.0,,4235,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,2,Export,CRI,188,b'Costa Rica',2013
,,,,0,3042.0,,520925,4,8542,Electronic integrated circuits,,,4,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,1,Import,HRV,191,b'Croatia',2013
,,,,0,9.0,,3070,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,2,Export,HRV,191,b'Croatia',2013
,,,,0,31.0,,20461,4,8542,Electronic integrated circuits,,,0,,,2013,2013,H4,BEL,,56,,b'Belgium',,,,1,No Quantity,1,Import,CYP,196,b'Cyprus',2013
