AltQuantity,CIFValue,FOBValue,GrossWeight,IsLeaf,NetWeight,TradeQuantity,TradeValue,aggrLevel,cmdCode,cmdDescE,cstCode,cstDesc,estCode,motCode,motDesc,period,periodDesc,pfCode,pt3ISO,pt3ISO2,ptCode,ptCode2,ptTitle,ptTitle2,qtAltCode,qtAltDesc,qtCode,qtDesc,rgCode,rgDesc,rt3ISO,rtCode,rtTitle,yr
,,,,0,32.0,,35013,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,CAN,124,b'Canada',2014
,,,,0,13.0,,10682,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,CAN,124,b'Canada',2014
,,,,0,,,27620,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,1,Import,CHN,156,b'China',2014
,,,,0,,,63217,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,CHN,156,b'China',2014
,,,,0,,,77850,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,1,Import,CHN,156,b'China',2014
,,,,0,,,40365,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,CHN,156,b'China',2014
,,,,0,,,17,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,1,Import,CHN,156,b'China',2014
,,,,0,,,375601,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,CHN,156,b'China',2014
,,,,0,1.0,,11018,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,HRV,191,b'Croatia',2014
,,,,0,5.0,,4727,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,HRV,191,b'Croatia',2014
,,,,0,1.0,,10473,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,1,Import,CZE,203,b'Czechia',2014
,,,,0,11.0,,3377,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,CZE,203,b'Czechia',2014
,,,,0,18011.0,,7210338,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,CZE,203,b'Czechia',2014
,,,,0,562.0,,16260,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,DNK,208,b'Denmark',2014
,,,,0,1.0,,13968,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,DNK,208,b'Denmark',2014
,,,,0,150.0,,632319,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,DNK,208,b'Denmark',2014
,,,,0,0.0,,197,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,1,Import,FRA,251,b'France',2014
,,,,0,75.0,,14743,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,FRA,251,b'France',2014
,,,,0,4.0,,1060,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,1,Import,FRA,251,b'France',2014
,,,,0,14909.0,,1528215,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,FRA,251,b'France',2014
,,,,0,3.0,,11786,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ASM,,16,,b'American Samoa',,,,1,No Quantity,1,Import,FRA,251,b'France',2014
,,,,0,33.0,,35340,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,DEU,276,b'Germany',2014
,,,,0,6.0,,6944,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,1,Import,DEU,276,b'Germany',2014
,,,,0,55.0,,27467,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,DEU,276,b'Germany',2014
,,,,0,15.0,,23765,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,1,Import,DEU,276,b'Germany',2014
,,,,0,569.0,,555733,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,DEU,276,b'Germany',2014
,,,,0,10.0,,262,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,GRC,300,b'Greece',2014
,,,,0,234.0,,26142,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,HUN,348,b'Hungary',2014
,,,,0,7.0,,3708,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,HUN,348,b'Hungary',2014
,,,,0,7603.0,75370.0,36520,4,8542,Electronic integrated circuits,,,2,,,2014,2014,H4,AFG,,4,,b'Afghanistan',,,,5,Number of items,2,Export,IRN,364,b'Iran',2014
,,,,0,7.0,0.0,1035,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,IRL,372,b'Ireland',2014
,,,,0,,,26000,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,ISR,376,b'Israel',2014
,,,,0,10.0,,1675,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,ITA,381,b'Italy',2014
,,,,0,26469.0,,413942,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,1,Import,ITA,381,b'Italy',2014
,,,,0,56480.0,,881224,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,ITA,381,b'Italy',2014
,,,,0,857.0,,625396,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,ITA,381,b'Italy',2014
,,,,0,0.0,,2280,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,1,Import,KAZ,398,b'Kazakhstan',2014
,,,,0,0.0,,220,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,KAZ,398,b'Kazakhstan',2014
,,,,0,0.0,,27,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,1,Import,KOR,410,b'Rep. of Korea',2014
,,,,0,13.0,,1895,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,KOR,410,b'Rep. of Korea',2014
,,,,0,20.0,,786,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,KOR,410,b'Rep. of Korea',2014
,,,,0,1.0,,562,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,LTU,440,b'Lithuania',2014
,,,,0,28.0,,14707,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,LUX,442,b'Luxembourg',2014
,,,,0,,,449001,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,1,Import,MYS,458,b'Malaysia',2014
,,,,0,,,43913,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ATA,,10,,b'Antarctica',,,,1,No Quantity,1,Import,MYS,458,b'Malaysia',2014
,,,,0,,,34558,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,1,Import,MEX,484,b'Mexico',2014
,,,,0,,,3690,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,1,Import,MEX,484,b'Mexico',2014
,,,,0,1.0,,2082,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,1,Import,,490,"b'Other Asia, nes'",2014
,,,,0,7.0,,9087,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ATA,,10,,b'Antarctica',,,,1,No Quantity,2,Export,,490,"b'Other Asia, nes'",2014
,,,,0,42.0,,185597,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,1,Import,,490,"b'Other Asia, nes'",2014
,,,,0,277.0,,153084,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,,490,"b'Other Asia, nes'",2014
,,,,0,8.0,,4024,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,1,Import,NLD,528,b'Netherlands',2014
,,,,0,120.0,,79566,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,NLD,528,b'Netherlands',2014
,,,,0,349.0,,81042,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,NLD,528,b'Netherlands',2014
,,,,0,1.0,,105,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ASM,,16,,b'American Samoa',,,,1,No Quantity,1,Import,NLD,528,b'Netherlands',2014
,,,,0,0.0,,44,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,POL,616,b'Poland',2014
,,,,0,389.0,,164047,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,POL,616,b'Poland',2014
,,,,0,1050.0,,10038,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,PRT,620,b'Portugal',2014
,,,,0,20.0,,2830,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,PRT,620,b'Portugal',2014
,,,,0,4.0,,52008,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,RUS,643,b'Russian Federation',2014
,,,,0,54.0,,394127,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,RUS,643,b'Russian Federation',2014
,,,,0,,,893,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,IND,699,b'India',2014
,,,,0,,,48,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ASM,,16,,b'American Samoa',,,,1,No Quantity,1,Import,IND,699,b'India',2014
,,,,0,229.0,0.0,86893,4,8542,Electronic integrated circuits,,,6,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,SGP,702,b'Singapore',2014
,,,,0,2.0,,400,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,SVK,703,b'Slovakia',2014
,,,,0,7.0,,4048,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,SVK,703,b'Slovakia',2014
,,,,0,954.0,0.0,11424,4,8542,Electronic integrated circuits,,,2,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,ZAF,710,b'South Africa',2014
,,,,0,124.0,,7695,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,ESP,724,b'Spain',2014
,,,,0,525.0,,90975,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,ESP,724,b'Spain',2014
,,,,0,32.0,,27,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ASM,,16,,b'American Samoa',,,,1,No Quantity,2,Export,ESP,724,b'Spain',2014
,,,,0,10.0,,2923,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,SWE,752,b'Sweden',2014
,,,,0,3.0,,877,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,SWE,752,b'Sweden',2014
,,,,0,1163.0,,156650,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,SWE,752,b'Sweden',2014
,,,,0,18.0,,39141,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,1,Import,CHE,757,b'Switzerland',2014
,,,,0,1.0,,1881,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,CHE,757,b'Switzerland',2014
,,,,0,2.0,,11249,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,CHE,757,b'Switzerland',2014
,,,,0,73185.0,,11757580,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,ARE,784,b'United Arab Emirates',2014
,,,,0,134454.0,,24423726,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,ARE,784,b'United Arab Emirates',2014
,,,,0,5.0,,5771,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,TUN,788,b'Tunisia',2014
,,,,0,12.0,,973,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,TUR,792,b'Turkey',2014
,,,,0,482.0,,15231,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,TUR,792,b'Turkey',2014
,,,,0,5602.0,,183724,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,TUR,792,b'Turkey',2014
,,,,0,10.0,,1665,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ASM,,16,,b'American Samoa',,,,1,No Quantity,1,Import,TUR,792,b'Turkey',2014
,,,,0,21.0,,2685,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ASM,,16,,b'American Samoa',,,,1,No Quantity,1,Import,UKR,804,b'Ukraine',2014
,,,,0,128.0,,71207,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,GBR,826,b'United Kingdom',2014
,,,,0,67.0,,7050,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,1,Import,GBR,826,b'United Kingdom',2014
,,,,0,143.0,,462571,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,GBR,826,b'United Kingdom',2014
,,,,0,,,15191,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,1,Import,USA,842,b'USA',2014
,,,,0,,,3639204,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,USA,842,b'USA',2014
,,,,0,,,147088,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,1,Import,USA,842,b'USA',2014
,,,,0,34.0,,52455,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,USA,842,b'USA',2014
,,,,0,,,453743,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,USA,842,b'USA',2014
,,,,0,183.0,,65613,4,8542,Electronic integrated circuits and microassemblies.,,,0,,,2014,2014,H2,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,MAR,504,b'Morocco',2014
,,,,0,19.0,,7724,4,8542,Electronic integrated circuits and microassemblies.,,,0,,,2014,2014,H2,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,PHL,608,b'Philippines',2014
,,,,0,0.0,200.0,20,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ARG,,32,,b'Argentina',,,,5,Number of items,1,Import,ARG,32,b'Argentina',2014
,,,,0,2.0,,7660,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ARG,,32,,b'Argentina',,,,1,No Quantity,2,Export,AUS,36,b'Australia',2014
,,,,0,4.0,0.0,638,4,8542,Electronic integrated circuits,,,6,,,2014,2014,H4,AGO,,24,,b'Angola',,,,1,No Quantity,2,Export,AUT,40,b'Austria',2014
,,,,0,5.0,0.0,287,4,8542,Electronic integrated circuits,,,2,,,2014,2014,H4,AZE,,31,,b'Azerbaijan',,,,1,No Quantity,1,Import,AUT,40,b'Austria',2014
,,,,0,0.0,0.0,37,4,8542,Electronic integrated circuits,,,6,,,2014,2014,H4,AZE,,31,,b'Azerbaijan',,,,8,Weight in kilograms,2,Export,AUT,40,b'Austria',2014
,,,,0,7.0,0.0,1933,4,8542,Electronic integrated circuits,,,6,,,2014,2014,H4,ARG,,32,,b'Argentina',,,,1,No Quantity,1,Import,AUT,40,b'Austria',2014
,,,,0,34.0,0.0,37528,4,8542,Electronic integrated circuits,,,2,,,2014,2014,H4,ARG,,32,,b'Argentina',,,,1,No Quantity,2,Export,AUT,40,b'Austria',2014
,,,,0,55.0,,18238,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AGO,,24,,b'Angola',,,,1,No Quantity,2,Export,BEL,56,b'Belgium',2014
,,,,0,1.0,,146,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,AZE,,31,,b'Azerbaijan',,,,1,No Quantity,1,Import,BEL,56,b'Belgium',2014
,,,,0,6.0,,1558,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,AZE,,31,,b'Azerbaijan',,,,1,No Quantity,2,Export,BEL,56,b'Belgium',2014
,,,,0,2.0,,507,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ARG,,32,,b'Argentina',,,,1,No Quantity,1,Import,BEL,56,b'Belgium',2014
,,,,0,1.0,,2594,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ARG,,32,,b'Argentina',,,,1,No Quantity,2,Export,BEL,56,b'Belgium',2014
,,,,0,361.0,0.0,39995,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ARG,,32,,b'Argentina',,,,1,No Quantity,1,Import,BOL,68,b'Bolivia (Plurinational State of)',2014
,,,,0,68.0,,626,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ARG,,32,,b'Argentina',,,,1,No Quantity,1,Import,BIH,70,b'Bosnia Herzegovina',2014
,,,,0,34.0,,61739,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AND,,20,,b'Andorra',,,,1,No Quantity,1,Import,BRA,76,b'Brazil',2014
,,,,0,51.0,,27494,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AGO,,24,,b'Angola',,,,1,No Quantity,2,Export,BRA,76,b'Brazil',2014
,,,,0,7.0,,13202,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ATG,,28,,b'Antigua and Barbuda',,,,1,No Quantity,1,Import,BRA,76,b'Brazil',2014
,,,,0,150.0,,149736,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,ARG,,32,,b'Argentina',,,,1,No Quantity,1,Import,BRA,76,b'Brazil',2014
,,,,0,601.0,,1978945,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,ARG,,32,,b'Argentina',,,,1,No Quantity,2,Export,BRA,76,b'Brazil',2014
,,,,0,1.0,,1500,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AGO,,24,,b'Angola',,,,1,No Quantity,2,Export,BLR,112,b'Belarus',2014
,,,,0,,,153,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AND,,20,,b'Andorra',,,,1,No Quantity,1,Import,CAN,124,b'Canada',2014
,,,,0,,,4436,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AZE,,31,,b'Azerbaijan',,,,1,No Quantity,1,Import,CAN,124,b'Canada',2014
,,,,0,,,87,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ARG,,32,,b'Argentina',,,,1,No Quantity,1,Import,CAN,124,b'Canada',2014
,,,,0,,,300674,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ARG,,32,,b'Argentina',,,,1,No Quantity,2,Export,CAN,124,b'Canada',2014
,,,,0,33.0,0.0,26547,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,ARG,,32,,b'Argentina',,,,1,No Quantity,1,Import,CHL,152,b'Chile',2014
,,,,0,,236.0,19208,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,ARG,,32,,b'Argentina',,,,5,Number of items,2,Export,CHL,152,b'Chile',2014
,,,,0,1.0,,772,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,AND,,20,,b'Andorra',,,,1,No Quantity,1,Import,CHN,156,b'China',2014
,,,,0,,,334249,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AGO,,24,,b'Angola',,,,1,No Quantity,2,Export,CHN,156,b'China',2014
,,,,0,,,3050,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AZE,,31,,b'Azerbaijan',,,,1,No Quantity,2,Export,CHN,156,b'China',2014
,,,,0,,,3131,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ARG,,32,,b'Argentina',,,,1,No Quantity,1,Import,CHN,156,b'China',2014
,,,,0,,,43052087,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ARG,,32,,b'Argentina',,,,1,No Quantity,2,Export,CHN,156,b'China',2014
,,,,0,10.0,,6652,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ATG,,28,,b'Antigua and Barbuda',,,,1,No Quantity,1,Import,COL,170,b'Colombia',2014
,,,,0,282.0,,157403,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ARG,,32,,b'Argentina',,,,1,No Quantity,1,Import,COL,170,b'Colombia',2014
,,,,0,7.0,,5753,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ARG,,32,,b'Argentina',,,,1,No Quantity,2,Export,COL,170,b'Colombia',2014
,,,,0,315.0,,37328,4,8542,Electronic integrated circuits,,,4,,,2014,2014,H4,ARG,,32,,b'Argentina',,,,1,No Quantity,1,Import,CRI,188,b'Costa Rica',2014
,,,,0,119.0,,38480,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,ARG,,32,,b'Argentina',,,,1,No Quantity,2,Export,CRI,188,b'Costa Rica',2014
,,,,0,0.0,,3126,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AGO,,24,,b'Angola',,,,1,No Quantity,2,Export,HRV,191,b'Croatia',2014
,,,,0,0.0,,85,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AZE,,31,,b'Azerbaijan',,,,1,No Quantity,2,Export,HRV,191,b'Croatia',2014
,,,,0,1.0,,893,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AND,,20,,b'Andorra',,,,1,No Quantity,2,Export,CZE,203,b'Czechia',2014
,,,,0,66.0,,34967,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AGO,,24,,b'Angola',,,,1,No Quantity,2,Export,CZE,203,b'Czechia',2014
,,,,0,189.0,,84168,4,8542,Electronic integrated circuits,,,0,,,2014,2014,H4,AZE,,31,,b'Azerbaijan',,,,1,No Quantity,2,Export,CZE,203,b'Czechia',2014
