AltQuantity,CIFValue,FOBValue,GrossWeight,IsLeaf,NetWeight,TradeQuantity,TradeValue,aggrLevel,cmdCode,cmdDescE,cstCode,cstDesc,estCode,motCode,motDesc,period,periodDesc,pfCode,pt3ISO,pt3ISO2,ptCode,ptCode2,ptTitle,ptTitle2,qtAltCode,qtAltDesc,qtCode,qtDesc,rgCode,rgDesc,rt3ISO,rtCode,rtTitle,yr
,,,,0,2743.0,0,765842,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,CHN,156,b'China',2017
,,,,0,0.0,0,770,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,HRV,191,b'Croatia',2017
,,,,0,16.0,0,12051,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,CZE,203,b'Czechia',2017
,,,,0,17483.0,0,9835027,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,CZE,203,b'Czechia',2017
,,,,0,2.0,2,11012,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,8,Weight in kilograms,2,Export,DNK,208,b'Denmark',2017
,,,,0,8.0,0,154,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ALB,,8,,b'Albania',,,,1,No Quantity,1,Import,FRA,251,b'France',2017
,,,,0,4871.0,0,218270,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,1,No Quantity,1,Import,FRA,251,b'France',2017
,,,,0,2670.0,0,673031,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,FRA,251,b'France',2017
,,,,0,53.0,8624,24197,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,AFG,,4,,b'Afghanistan',,,,5,Number of items,2,Export,DEU,276,b'Germany',2017
,,,,0,1.0,0,4391,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ALB,,8,,b'Albania',,,,1,No Quantity,1,Import,DEU,276,b'Germany',2017
,,,,0,163.0,25358,65395,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,ALB,,8,,b'Albania',,,,5,Number of items,2,Export,DEU,276,b'Germany',2017
,,,,0,140.0,0,386595,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,DEU,276,b'Germany',2017
,,,,0,69.0,0,10663,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,GRC,300,b'Greece',2017
,,,,0,,1000,3468,4,8542,Electronic integrated circuits,,,4,,,2017,2017,H5,AFG,,4,,b'Afghanistan',,,,5,Number of items,2,Export,HKG,344,"b'China, Hong Kong SAR'",2017
,,,,0,,3000,34657,4,8542,Electronic integrated circuits,,,4,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,5,Number of items,2,Export,HKG,344,"b'China, Hong Kong SAR'",2017
,,,,0,75.0,0,40930,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,HUN,348,b'Hungary',2017
,,,,0,1.0,0,184,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,HUN,348,b'Hungary',2017
,,,,0,1330.0,0,155963,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ASM,,16,,b'American Samoa',,,,1,No Quantity,1,Import,IDN,360,b'Indonesia',2017
,,,,0,8836.0,0,57310,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,IRN,364,b'Iran',2017
,,,,0,3.0,0,10128,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ALB,,8,,b'Albania',,,,1,No Quantity,1,Import,IRL,372,b'Ireland',2017
,,,,0,21.0,0,4506,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,IRL,372,b'Ireland',2017
,,,,0,10886.0,134770,59030,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ALB,,8,,b'Albania',,,,5,Number of items,1,Import,ITA,381,b'Italy',2017
,,,,0,30966.0,0,291133,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,ITA,381,b'Italy',2017
,,,,0,524.0,0,193333,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,ITA,381,b'Italy',2017
,,,,0,0.0,0,4299,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,AFG,,4,,b'Afghanistan',,,,1,No Quantity,1,Import,KOR,410,b'Rep. of Korea',2017
,,,,0,11.0,0,973,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,1,No Quantity,1,Import,KOR,410,b'Rep. of Korea',2017
,,,,0,295.0,0,381349,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,KOR,410,b'Rep. of Korea',2017
,,,,0,0.0,0,50,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ASM,,16,,b'American Samoa',,,,1,No Quantity,1,Import,KOR,410,b'Rep. of Korea',2017
,,,,0,2.0,2,2071,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,AFG,,4,,b'Afghanistan',,,,8,Weight in kilograms,2,Export,LUX,442,b'Luxembourg',2017
,,,,0,32.0,32,15550,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,8,Weight in kilograms,2,Export,LUX,442,b'Luxembourg',2017
,,,,0,170.0,170,2291,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,ALB,,8,,b'Albania',,,,8,Weight in kilograms,1,Import,MYS,458,b'Malaysia',2017
,,,,0,1.0,135,131,4,8542,Electronic integrated circuits,,,4,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,5,Number of items,2,Export,,490,"b'Other Asia, nes'",2017
,,,,0,0.0,10,32,4,8542,Electronic integrated circuits,,,4,,,2017,2017,H5,ASM,,16,,b'American Samoa',,,,5,Number of items,1,Import,,490,"b'Other Asia, nes'",2017
,,,,0,33.0,2633,5579,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,ALB,,8,,b'Albania',,,,5,Number of items,2,Export,MNE,499,b'Montenegro',2017
,,,,0,6.0,0,23212,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,MAR,504,b'Morocco',2017
,,,,0,0.0,0,196,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,NLD,528,b'Netherlands',2017
,,,,0,67.0,3575,11830,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,ALB,,8,,b'Albania',,,,5,Number of items,1,Import,NLD,528,b'Netherlands',2017
,,,,0,61.0,0,22274,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,NLD,528,b'Netherlands',2017
,,,,0,0.0,45,89,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,5,Number of items,1,Import,NLD,528,b'Netherlands',2017
,,,,0,120.0,0,78352,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,NLD,528,b'Netherlands',2017
,,,,0,,0,349,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,ASM,,16,,b'American Samoa',,,,1,No Quantity,2,Export,NZL,554,b'New Zealand',2017
,,,,0,25.0,1,13541,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,5,Number of items,1,Import,NOR,579,b'Norway',2017
,,,,0,0.0,0,148,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,POL,616,b'Poland',2017
,,,,0,1.0,0,117,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,POL,616,b'Poland',2017
,,,,0,19.0,0,18303,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,PRT,620,b'Portugal',2017
,,,,0,8.0,0,5690,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,PRT,620,b'Portugal',2017
,,,,0,0.0,1,5,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,AFG,,4,,b'Afghanistan',,,,5,Number of items,2,Export,ROU,642,b'Romania',2017
,,,,0,7.0,0,3733,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,ROU,642,b'Romania',2017
,,,,0,6.0,68,17231,4,8542,Electronic integrated circuits,,,4,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,5,Number of items,2,Export,RUS,643,b'Russian Federation',2017
,,,,0,4.0,0,1961,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,SRB,688,b'Serbia',2017
,,,,0,15.0,618,14034,4,8542,Electronic integrated circuits,,,4,,,2017,2017,H5,AFG,,4,,b'Afghanistan',,,,5,Number of items,2,Export,IND,699,b'India',2017
,,,,0,8.0,8,1339,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,8,Weight in kilograms,2,Export,IND,699,b'India',2017
,,,,0,1.0,2,104,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,AFG,,4,,b'Afghanistan',,,,5,Number of items,1,Import,SVK,703,b'Slovakia',2017
,,,,0,1.0,0,2294,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ALB,,8,,b'Albania',,,,1,No Quantity,1,Import,SVK,703,b'Slovakia',2017
,,,,0,3.0,21,15,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,ALB,,8,,b'Albania',,,,5,Number of items,2,Export,SVK,703,b'Slovakia',2017
,,,,0,773.0,0,5303,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,SVN,705,b'Slovenia',2017
,,,,0,1378.0,0,68382,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,ESP,724,b'Spain',2017
,,,,0,85.0,0,6657,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,1,No Quantity,1,Import,ESP,724,b'Spain',2017
,,,,0,75.0,0,38506,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,ESP,724,b'Spain',2017
,,,,0,,32,351,4,8542,Electronic integrated circuits,,,4,,,2017,2017,H5,AFG,,4,,b'Afghanistan',,,,5,Number of items,2,Export,SWE,752,b'Sweden',2017
,,,,0,0.0,0,468,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,SWE,752,b'Sweden',2017
,,,,0,,0,41248,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,SWE,752,b'Sweden',2017
,,,,0,2.0,2,3647,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,AFG,,4,,b'Afghanistan',,,,5,Number of items,1,Import,CHE,757,b'Switzerland',2017
,,,,0,3.0,6,910,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,ALB,,8,,b'Albania',,,,5,Number of items,1,Import,CHE,757,b'Switzerland',2017
,,,,0,0.0,3,171,4,8542,Electronic integrated circuits,,,4,,,2017,2017,H5,ALB,,8,,b'Albania',,,,5,Number of items,2,Export,CHE,757,b'Switzerland',2017
,,,,0,55.0,213,82237,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,5,Number of items,2,Export,CHE,757,b'Switzerland',2017
,,,,0,3552.0,3552,216747,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,AFG,,4,,b'Afghanistan',,,,8,Weight in kilograms,2,Export,ARE,784,b'United Arab Emirates',2017
,,,,0,20553.0,20553,3891964,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,8,Weight in kilograms,2,Export,ARE,784,b'United Arab Emirates',2017
,,,,0,1.0,0,327,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,AFG,,4,,b'Afghanistan',,,,1,No Quantity,1,Import,TUR,792,b'Turkey',2017
,,,,0,16.0,0,3646,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,TUR,792,b'Turkey',2017
,,,,0,30.0,0,100125,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ALB,,8,,b'Albania',,,,1,No Quantity,1,Import,TUR,792,b'Turkey',2017
,,,,0,178.0,3741,9753,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ALB,,8,,b'Albania',,,,5,Number of items,2,Export,TUR,792,b'Turkey',2017
,,,,0,1031.0,21911,36794,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,5,Number of items,2,Export,TUR,792,b'Turkey',2017
,,,,0,56.0,0,5801,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,GBR,826,b'United Kingdom',2017
,,,,0,3.0,3,1410,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,ALB,,8,,b'Albania',,,,8,Weight in kilograms,1,Import,GBR,826,b'United Kingdom',2017
,,,,0,553.0,0,50871,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,GBR,826,b'United Kingdom',2017
,,,,0,42.0,0,8203,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ASM,,16,,b'American Samoa',,,,1,No Quantity,2,Export,GBR,826,b'United Kingdom',2017
,,,,0,,49,15383,4,8542,Electronic integrated circuits,,,4,,,2017,2017,H5,AFG,,4,,b'Afghanistan',,,,5,Number of items,1,Import,USA,842,b'USA',2017
,,,,0,0.0,0,484469,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,USA,842,b'USA',2017
,,,,0,0.0,0,16117,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,ALB,,8,,b'Albania',,,,1,No Quantity,2,Export,USA,842,b'USA',2017
,,,,0,0.0,0,1133414,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,DZA,,12,,b'Algeria',,,,1,No Quantity,2,Export,USA,842,b'USA',2017
,,,,0,35.0,2,3537,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,ASM,,16,,b'American Samoa',,,,5,Number of items,1,Import,URY,858,b'Uruguay',2017
,,,,0,4.0,400,955,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H4,AFG,,4,,b'Afghanistan',,,,5,Number of items,1,Import,ARG,32,b'Argentina',2017
,,,,0,,16500,28424,4,8542,Electronic integrated circuits,,,4,,,2017,2017,H4,ALB,,8,,b'Albania',,,,5,Number of items,1,Import,MEX,484,b'Mexico',2017
,,,,0,140.0,0,2745,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H4,ALB,,8,,b'Albania',,,,1,No Quantity,1,Import,MOZ,508,b'Mozambique',2017
,,,,0,341.0,0,321895,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H4,AFG,,4,,b'Afghanistan',,,,1,No Quantity,2,Export,PHL,608,b'Philippines',2017
,,,,0,556.0,0,88654,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H4,ALB,,8,,b'Albania',,,,1,No Quantity,1,Import,PHL,608,b'Philippines',2017
,,,,0,23560.0,22382,173987,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H4,ASM,,16,,b'American Samoa',,,,8,Weight in kilograms,1,Import,PHL,608,b'Philippines',2017
,,,,0,7703.0,7703,2017800,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H4,DZA,,12,,b'Algeria',,,,8,Weight in kilograms,2,Export,SAU,682,b'Saudi Arabia',2017
,,,,0,,8520,104626,4,8542,Electronic integrated circuits,,,4,,,2017,2017,H4,AFG,,4,,b'Afghanistan',,,,5,Number of items,1,Import,SGP,702,b'Singapore',2017
,,,,0,,0,344,4,8542,Electronic integrated circuits,,,4,,,2017,2017,H4,AFG,,4,,b'Afghanistan',,,,5,Number of items,2,Export,SGP,702,b'Singapore',2017
,,,,0,3.0,80,3088,4,8542,Electronic integrated circuits,,,4,,,2017,2017,H4,DZA,,12,,b'Algeria',,,,5,Number of items,2,Export,SGP,702,b'Singapore',2017
,,,,0,,33170,114874,4,8542,Electronic integrated circuits,,,4,,,2017,2017,H4,ASM,,16,,b'American Samoa',,,,5,Number of items,2,Export,SGP,702,b'Singapore',2017
,,,,0,9.0,10,374,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H4,DZA,,12,,b'Algeria',,,,5,Number of items,1,Import,TUN,788,b'Tunisia',2017
,,,,0,132.0,12,21055,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H4,DZA,,12,,b'Algeria',,,,5,Number of items,2,Export,TUN,788,b'Tunisia',2017
,,,,0,4.0,28,4110,4,8542,Electronic integrated circuits,,,4,,,2017,2017,H5,ARG,,32,,b'Argentina',,,,5,Number of items,2,Export,AUS,36,b'Australia',2017
,,,,0,2.0,0,1018,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,AND,,20,,b'Andorra',,,,1,No Quantity,2,Export,AUT,40,b'Austria',2017
,,,,0,149.0,0,36738,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,AGO,,24,,b'Angola',,,,1,No Quantity,2,Export,AUT,40,b'Austria',2017
,,,,0,239.0,0,132933,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,AZE,,31,,b'Azerbaijan',,,,1,No Quantity,2,Export,AUT,40,b'Austria',2017
,,,,0,5.0,0,13403,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ARG,,32,,b'Argentina',,,,1,No Quantity,1,Import,AUT,40,b'Austria',2017
,,,,0,112.0,0,71851,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ARG,,32,,b'Argentina',,,,1,No Quantity,2,Export,AUT,40,b'Austria',2017
,,,,0,2.0,2,21249,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,AND,,20,,b'Andorra',,,,8,Weight in kilograms,1,Import,BEL,56,b'Belgium',2017
,,,,0,23.0,0,12309,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,AGO,,24,,b'Angola',,,,1,No Quantity,2,Export,BEL,56,b'Belgium',2017
,,,,0,9.0,0,753,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,AZE,,31,,b'Azerbaijan',,,,1,No Quantity,2,Export,BEL,56,b'Belgium',2017
,,,,0,16.0,0,1034,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ARG,,32,,b'Argentina',,,,1,No Quantity,1,Import,BEL,56,b'Belgium',2017
,,,,0,39.0,0,28406,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ARG,,32,,b'Argentina',,,,1,No Quantity,2,Export,BEL,56,b'Belgium',2017
,,,,0,75.0,0,9570,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,ARG,,32,,b'Argentina',,,,1,No Quantity,1,Import,BOL,68,b'Bolivia (Plurinational State of)',2017
,,,,0,4.0,0,217,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ARG,,32,,b'Argentina',,,,1,No Quantity,1,Import,BIH,70,b'Bosnia Herzegovina',2017
,,,,0,1.0,1000,5920,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,AND,,20,,b'Andorra',,,,5,Number of items,1,Import,BRA,76,b'Brazil',2017
,,,,0,22.0,2015,12532,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,AGO,,24,,b'Angola',,,,5,Number of items,2,Export,BRA,76,b'Brazil',2017
,,,,0,0.0,0,225301,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,ARG,,32,,b'Argentina',,,,1,No Quantity,1,Import,BRA,76,b'Brazil',2017
,,,,0,2338.0,0,695256,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,ARG,,32,,b'Argentina',,,,1,No Quantity,2,Export,BRA,76,b'Brazil',2017
,,,,0,,67,5563,4,8542,Electronic integrated circuits,,,4,,,2017,2017,H5,AND,,20,,b'Andorra',,,,5,Number of items,1,Import,MMR,104,b'Myanmar',2017
,,,,0,2.0,1075,1300,4,8542,Electronic integrated circuits,,,4,,,2017,2017,H5,AND,,20,,b'Andorra',,,,5,Number of items,1,Import,BLR,112,b'Belarus',2017
,,,,0,4.0,134,2900,4,8542,Electronic integrated circuits,,,4,,,2017,2017,H5,AGO,,24,,b'Angola',,,,5,Number of items,2,Export,BLR,112,b'Belarus',2017
,,,,0,62.0,14,23700,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,AZE,,31,,b'Azerbaijan',,,,5,Number of items,2,Export,BLR,112,b'Belarus',2017
,,,,0,0.0,1,23395,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,AGO,,24,,b'Angola',,,,5,Number of items,2,Export,CAN,124,b'Canada',2017
,,,,0,,20,2699,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,ARG,,32,,b'Argentina',,,,5,Number of items,1,Import,CAN,124,b'Canada',2017
,,,,0,0.0,0,254260,4,8542,Electronic integrated circuits,,,4,,,2017,2017,H5,ARG,,32,,b'Argentina',,,,1,No Quantity,2,Export,CAN,124,b'Canada',2017
,,,,0,48.0,0,22433,4,8542,Electronic integrated circuits,,,4,,,2017,2017,H5,ARG,,32,,b'Argentina',,,,1,No Quantity,1,Import,CHL,152,b'Chile',2017
,,,,0,,56,12621,4,8542,Electronic integrated circuits,,,4,,,2017,2017,H5,ARG,,32,,b'Argentina',,,,5,Number of items,2,Export,CHL,152,b'Chile',2017
,,,,0,13.0,0,23520,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,AND,,20,,b'Andorra',,,,1,No Quantity,1,Import,CHN,156,b'China',2017
,,,,0,56.0,0,32946,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,AGO,,24,,b'Angola',,,,1,No Quantity,2,Export,CHN,156,b'China',2017
,,,,0,1.0,0,2685,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ATG,,28,,b'Antigua and Barbuda',,,,1,No Quantity,1,Import,CHN,156,b'China',2017
,,,,0,2.0,0,7738,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,AZE,,31,,b'Azerbaijan',,,,1,No Quantity,1,Import,CHN,156,b'China',2017
,,,,0,233.0,0,44732,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,AZE,,31,,b'Azerbaijan',,,,1,No Quantity,2,Export,CHN,156,b'China',2017
,,,,0,0.0,0,1134,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,ARG,,32,,b'Argentina',,,,1,No Quantity,1,Import,CHN,156,b'China',2017
,,,,0,9111.0,0,3436335,4,8542,Electronic integrated circuits,,,6,,,2017,2017,H5,ARG,,32,,b'Argentina',,,,1,No Quantity,2,Export,CHN,156,b'China',2017
,,,,0,69.0,15400,63578,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,ARG,,32,,b'Argentina',,,,5,Number of items,1,Import,COL,170,b'Colombia',2017
,,,,0,2.0,5,3163,4,8542,Electronic integrated circuits,,,0,,,2017,2017,H5,ARG,,32,,b'Argentina',,,,5,Number of items,2,Export,COL,170,b'Colombia',2017
,,,,0,1010.0,621,517,4,8542,Electronic integrated circuits,,,2,,,2017,2017,H5,ARG,,32,,b'Argentina',,,,5,Number of items,1,Import,COG,178,b'Congo',2017
