time,theta,omega
10.400000000000013,0.031353724675304236,-0.28968185007759817
10.450000000000014,0.016101465916879373,-0.3050451751684973
10.500000000000014,0.0004547212434909652,-0.31293489346776815
10.550000000000015,-0.015203164100362973,-0.3131577068770787
10.600000000000016,-0.030488571923758014,-0.30570815646790084
10.650000000000016,-0.04502700973502098,-0.2907687562252594
10.700000000000017,-0.05846228580777593,-0.2687055214550991
10.750000000000018,-0.07046523587824038,-0.24005900140928887
10.800000000000018,-0.08074178766968794,-0.20553103582895108
10.85000000000002,-0.08904016566322814,-0.16596755987080397
10.90000000000002,-0.09515705959801925,-0.12233787869582217
10.95000000000002,-0.09894260557265888,-0.07571091949279274
11.000000000000021,-0.10030405771076838,-0.027229042762189876
11.050000000000022,-0.09920806043496405,0.021919945516086635
11.100000000000023,-0.0956814656785031,0.07053189512921904
11.150000000000023,-0.08981067501291881,0.11741581331168556
11.200000000000024,-0.08173952280951802,0.16142304406801578
11.250000000000025,-0.07166575229728403,0.2014754102446796
11.300000000000026,-0.05983617085376659,0.2365916288703488
11.350000000000026,-0.04654060322433187,0.2659113525886944
11.400000000000027,-0.03210479081590102,0.288716248168617
11.450000000000028,-0.016882411032480595,0.3044475956684085
11.500000000000028,-0.001246412178764391,0.31271997707432403
11.55000000000003,0.014420123773331538,0.31333071904191856
11.60000000000003,0.029733366692980844,0.3062648583929861
11.65000000000003,0.04431814212865212,0.2916955087134255
11.700000000000031,0.05781712308217142,0.2699796190703859
11.750000000000032,0.06989958452017751,0.24164922876012193
11.800000000000033,0.08026950613743926,0.20739843234523495
11.850000000000033,0.08867282485433374,0.1680663743378897
11.900000000000034,0.09490365936229705,0.12461669015926616
11.950000000000035,0.09880935421588409,0.0781138970717406
12.000000000000036,0.10029421989118197,0.02969731350595739
12.050000000000036,0.09932187717914588,-0.019446854240721782
12.100000000000037,0.09591614847622072,-0.06811457405850327
12.150000000000038,0.09016047413562815,-0.11511348681185143
12.200000000000038,0.08219586817871269,-0.15929211913830923
12.250000000000039,0.07221746345141877,-0.19956809454587845
12.30000000000004,0.060469730869565086,-0.23495465163707366
12.35000000000004,0.047240489881407055,-0.26458481976316056
12.400000000000041,0.032853856891154554,-0.28773265980505003
12.450000000000042,0.017662304407068764,-0.30383104968171576
12.500000000000043,0.0020380254650097917,-0.31248557884117945
12.550000000000043,-0.013636185100941922,-0.31348421131903426
12.600000000000044,-0.028976309131920557,-0.3068024806195727
12.650000000000045,-0.04360651358916714,-0.29260408914493163
12.700000000000045,-0.057168358463479126,-0.27123689748623975
12.750000000000046,-0.06932957855543587,-0.24322440183913496
12.800000000000047,-0.07979222397278443,-0.20925290834697138
12.850000000000048,-0.08829995990279978,-0.170154718600307
12.900000000000048,-0.09464434681519654,-0.12688773824793512
12.950000000000049,-0.09866994723062097,-0.08051200830848881
13.00000000000005,-0.1002781339388952,-0.03216373416548453
13.05000000000005,-0.0994295063656665,0.016972551464574125
13.100000000000051,-0.09614485588647896,0.06569300958375071
13.150000000000052,-0.09050465643807269,0.11280398896812541
13.200000000000053,-0.08264709290693364,0.15715127062278103
13.250000000000053,-0.07276467559957472,0.19764834614717852
13.300000000000054,-0.06109952374002622,0.23330303719097015
13.350000000000055,-0.04793743354884707,0.263241803823583
13.400000000000055,-0.03360087623572117,0.28673114626251806
13.450000000000056,-0.018441097454820095,0.3031955756180214
13.500000000000057,-0.002829511786275933,0.31223171337088323
13.550000000000058,0.012851396921031991,0.31361817414615845
13.600000000000058,0.028217446403774632,0.30732098965485277
13.650000000000059,0.04289216844962479,0.2934944409170032
13.70000000000006,0.056516032368459146,0.27247727837668706
13.75000000000006,0.06875525349426626,0.24478442251614208
13.800000000000061,0.07930997090946383,0.2110943483039516
13.850000000000062,0.08792159403737955,0.17223246255831431
13.900000000000063,0.09437913811137946,0.12915088147999831
13.950000000000063,0.09852439330165058,0.08290510380542238
14.000000000000064,0.10025580085603127,0.03462815108761358
14.050000000000065,0.09953094128943918,-0.014497191331841748
14.100000000000065,0.09636757366125583,-0.06326735256366695
14.150000000000066,0.09084320047837172,-0.1104874636576823
14.200000000000067,0.0830931688837675,-0.15500063189208446
14.250000000000068,0.07330735465151098,-0.19571628464513055
14.300000000000068,0.06172551023029243,-0.23163688842437094
14.350000000000069,0.048631390808431714,-0.26188238843721423
14.40000000000007,0.03434580231176442,-0.2857117699333458
14.45000000000007,0.019218741658458903,-0.30254121306611037
14.500000000000071,0.003620821834521141,-0.31195839647875523
14.550000000000072,-0.012065808124362391,-0.3137325991776706
14.600000000000072,-0.027456825784199043,-0.307820353196733
14.650000000000073,-0.04217515121232282,-0.2943665085624755
14.700000000000074,-0.05586018543574468,-0.2737006844684373
14.750000000000075,-0.06817664511599081,-0.24632919360492242
14.800000000000075,-0.07882277699089515,-0.21292263749808693
14.850000000000076,-0.08753775082952257,-0.1742994767725483
14.900000000000077,-0.09410804977282669,-0.13140597886608224
14.950000000000077,-0.09837270149669655,-0.08529303447739715
15.000000000000078,-0.10022722203389735,-0.03709041074401584
15.050000000000079,-0.09962617563126766,0.012020928052593867
15.10000000000008,-0.0965842879256719,0.06083775411191503
